ontology	label	definition	internal_id	accuracy	internal_consistency	score	confidence	notes	is_a	relationships	is_original	masked_id	expected_label	feature_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_label	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	task	method	model_name	feature_label	expected_relationships	predicted_relationships	expected_definition	predicted_definition
envo	dryer	A manufactured product that is used primarily for drying clothes.	669	0.0					ManufacturedProduct		False	Dryer				[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501284		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-3.5-turbo	dryer			A device designed to remove water or humidity.	A manufactured product that is used primarily for drying clothes.
envo	dryer	A manufactured product that removes moisture or liquid from an object or substance.	670	0.0					ManufacturedProduct		False	Dryer				[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501284		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	dryer			A device designed to remove water or humidity.	A manufactured product that removes moisture or liquid from an object or substance.
envo	dryer	A manufactured product that uses heat to remove moisture from a substance, typically clothing.	671	0.0					ManufacturedProduct		False	Dryer				[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501284		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	dryer			A device designed to remove water or humidity.	A manufactured product that uses heat to remove moisture from a substance, typically clothing.
envo	dryer	A type of manufactured product used to remove moisture from items such as clothes. It works by circulating hot air around the items, thus speeding up the process of water evaporation. It comes in different variations and models, and requires to meet certain safety regulations and standards in its manufacturing process. Despite its high power consumption, its benefits of time-saving and efficiency justify its use. It is important to maintain and use it properly to maximize its longevity and prevent potential damage.	672	0.0					ManufacturedProduct		False	Dryer				[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501284		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	dryer			A device designed to remove water or humidity.	A type of manufactured product used to remove moisture from items such as clothes. It works by circulating hot air around the items, thus speeding up the process of water evaporation. It comes in different variations and models, and requires to meet certain safety regulations and standards in its manufacturing process. Despite its high power consumption, its benefits of time-saving and efficiency justify its use. It is important to maintain and use it properly to maximize its longevity and prevent potential damage.
envo	supermarket	A large food shop or grocery store that offers a wide variety of food and household items organized into aisles.	673	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large food shop or grocery store that offers a wide variety of food and household items organized into aisles.
envo	supermarket	A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	674	0.0					FoodShop		True	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large food shop or grocery store that offers a wide variety of food and household items organized into aisles.
envo	supermarket	A large food shop that offers a wider variety of goods, including fresh produce, canned goods, dairy products, meat, baking necessities, personal care products, clothes and sometimes even hardware items. Supermarkets often have separate sections for different types of products and may also feature a bakery, butcher, deli and pharmacy. They may operate on a self-service basis or provide staff to assist customers, and often have longer opening hours compared to smaller food shops. Supermarkets also often have loyalty programs and online shopping options.	675	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large food shop that offers a wider variety of goods, including fresh produce, canned goods, dairy products, meat, baking necessities, personal care products, clothes and sometimes even hardware items. Supermarkets often have separate sections for different types of products and may also feature a bakery, butcher, deli and pharmacy. They may operate on a self-service basis or provide staff to assist customers, and often have longer opening hours compared to smaller food shops. Supermarkets also often have loyalty programs and online shopping options.
envo	supermarket	A large retail store that sells a wide variety of goods.	676	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large retail store that sells a wide variety of goods.
envo	supermarket	A large self-service retail store that sells a wide variety of food products and household goods.	677	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-3.5-turbo	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large self-service retail store that sells a wide variety of food products and household goods.
envo	supermarket	A large self-service shop selling a wide variety of food and household products.	678	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large self-service shop selling a wide variety of food and household products.
envo	supermarket	A large self-service shop selling foods and various household items.	679	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-4	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A large self-service shop selling foods and various household items.
envo	supermarket	A type of food shop that offers a wide range of products to cater to the diverse needs of consumers. It is a large retail establishment where customers can find various food items, household products, and other commodities conveniently in one place.	680	0.0					FoodShop		False	Supermarket				[{'predicate': 'subClassOf', 'target': 'FoodShop'}]		ENVO:03501290		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-3.5-turbo	supermarket			A self-service shop offering a wide variety of food, beverages and household products, organized into sections.	A type of food shop that offers a wide range of products to cater to the diverse needs of consumers. It is a large retail establishment where customers can find various food items, household products, and other commodities conveniently in one place.
envo	tote bag	A large bag with parallel handles that emerge from the sides of its pouch.	681	0.0					ManufacturedProduct		True	ToteBag				[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501293		0.0	0.0	0.0	0.0	0.0	0	0	0	1	definition	direct	gpt-4	tote bag			A large bag with parallel handles that emerge from the sides of its pouch.	
envo	food prossessing non-production area	A hygienic food production area which is not an immediate part of a food manufacturing process area.	682	0.0					HygienicFoodProductionArea		True	FoodProssessingNonProductionArea				[{'predicate': 'subClassOf', 'target': 'HygienicFoodProductionArea'}]		ENVO:03501319		0.0	0.0	0.0	0.0	0.0	0	0	0	1	definition	direct	gpt-4	food prossessing non-production area			A hygienic food production area which is not an immediate part of a food manufacturing process area.	
envo	utensil	A hand tool for domestic use, especially in the kitchen.	683	0.0					HandTool		True	Utensil				[{'predicate': 'subClassOf', 'target': 'HandTool'}]		ENVO:03501327		0.0	0.0	0.0	0.0	0.0	0	0	0	1	definition	direct	gpt-4	utensil			A hand tool for domestic use, especially in the kitchen.	
envo	child care environment	An environment created specifically for the care and development of children, typically found in a day care building.	684	0.0					AnthropogenicEnvironment	{'predicate': 'HasPart', 'target': 'DayCareBuilding'}	False	ChildCareEnvironment				[{'predicate': 'HasPart', 'target': 'DayCareBuilding'}, {'predicate': 'subClassOf', 'target': 'AnthropogenicEnvironment'}]		ENVO:03501333		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	child care environment			An anthropogenic environment which is designed for child care.	An environment created specifically for the care and development of children, typically found in a day care building.
envo	child care environment	An anthropogenic environment which is designed for child care.	685	0.0					AnthropogenicEnvironment	{'predicate': 'HasPart', 'target': 'DayCareBuilding'}	True	ChildCareEnvironment				[{'predicate': 'HasPart', 'target': 'DayCareBuilding'}, {'predicate': 'subClassOf', 'target': 'AnthropogenicEnvironment'}]		ENVO:03501333		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	child care environment			An anthropogenic environment which is designed for child care.	An environment created specifically for the care and development of children, typically found in a day care building.
envo	child care environment	An environment significantly influenced by human activity and designed specifically for the supervisory care and educational development of children, featuring day care buildings as a principal component.	686	0.0					AnthropogenicEnvironment	{'predicate': 'HasPart', 'target': 'DayCareBuilding'}	False	ChildCareEnvironment				[{'predicate': 'HasPart', 'target': 'DayCareBuilding'}, {'predicate': 'subClassOf', 'target': 'AnthropogenicEnvironment'}]		ENVO:03501333		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	child care environment			An anthropogenic environment which is designed for child care.	An environment significantly influenced by human activity and designed specifically for the supervisory care and educational development of children, featuring day care buildings as a principal component.
envo	child care environment	An environment that has been constructed or otherwise significantly modified by human activity and includes a building which is used to care for a human child during the working day by a person other than that child's immediate family or legal guardians.	687	0.0					AnthropogenicEnvironment	{'predicate': 'HasPart', 'target': 'DayCareBuilding'}	False	ChildCareEnvironment				[{'predicate': 'HasPart', 'target': 'DayCareBuilding'}, {'predicate': 'subClassOf', 'target': 'AnthropogenicEnvironment'}]		ENVO:03501333		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-4	child care environment			An anthropogenic environment which is designed for child care.	An environment that has been constructed or otherwise significantly modified by human activity and includes a building which is used to care for a human child during the working day by a person other than that child's immediate family or legal guardians.
