	model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
1179	nous-hermes-13b	openai:	False	2023-09-03 20:55:58.034674	2023-09-03 22:53:51.344358	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_uberon		40	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_uberon_training', 'testing_set_collection': 'ont_uberon_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.19041666666666665, 'recall': 0.20763888888888893, 'f1_score': 0.1813095238095238, 'accuracy': 0.12458333333333334, 'specificity': 0.0, 'true_positives': 18, 'true_negatives': 0, 'false_positives': 69, 'false_negatives': 66}	uberon	subClassOf	0	1	1.0	[]	[]	[('subClassOf', 'LowerLimbSegment')]	[('subClassOf', 'AnatomicalStructure_UBERON:0000061')]	[]	[{'term_id': 'UBERON:8480049', 'term_label': 'front hindlimb zeugopod', 'pred': 'subClassOf', 'predicted_tgt': 'LowerLimbSegment', 'outcome': 'fp'}]	FrontHindlimbZeugopod	front hindlimb zeugopod	The frontal aspect of the lower extremity that extends from the knee to the foot.		[{'predicate': 'PartOf', 'target': 'HindlimbZeugopod'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructure_UBERON:0000061'}]		UBERON:8480049	[{'predicate': 'PartOf', 'target': 'HindLimb'}, {'predicate': 'subClassOf', 'target': 'LowerLimbSegment'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
1180	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'ManufacturedProduct')]	[]	[]	[]	[{'term_id': 'ENVO:03600085', 'term_label': 'buoy', 'pred': 'subClassOf', 'expected_tgt': 'ManufacturedProduct', 'outcome': 'true_positive'}]	Buoy	buoy	A manufactured product which floats in water and can be used a navigational marker among other purposes.		[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03600085	[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1181	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'HospitalUnitFacility')]	['HospitalUnit']	[]	PharmacyUnitFacility	pharmacy unit facility	A hospital unit facility which is used to provide pharmacy services.		[{'predicate': 'HasPart', 'target': 'Pharmacy'}, {'predicate': 'subClassOf', 'target': 'HospitalUnitFacility'}]		ENVO:03501171	[{'predicate': 'subClassOf', 'target': 'HospitalUnit'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2								
1182	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'Room')]	[]	[]	[]	[{'term_id': 'ENVO:03501155', 'term_label': 'intensive care unit room', 'pred': 'subClassOf', 'expected_tgt': 'Room', 'outcome': 'true_positive'}]	IntensiveCareUnitRoom	intensive care unit room	A room in which intensive medical care is provided.		[{'predicate': 'PartOf', 'target': 'IntensiveCareUnitFacility'}, {'predicate': 'subClassOf', 'target': 'Room'}]		ENVO:03501155	[{'predicate': 'subClassOf', 'target': 'Room'}, {'predicate': 'UsedFor', 'target': 'IntensiveCare'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
1183	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'EnvironmentalSystemProcess')]	[]	[]	[]	[{'term_id': 'ENVO:03510003', 'term_label': 'famine', 'pred': 'subClassOf', 'expected_tgt': 'EnvironmentalSystemProcess', 'outcome': 'true_positive'}]	Famine	famine	An environmental system process during which populations have reduced access to food, causing increased hunger, malnutrition, and consequent mortality.		[{'predicate': 'subClassOf', 'target': 'EnvironmentalSystemProcess'}]		ENVO:03510003	[{'predicate': 'subClassOf', 'target': 'EnvironmentalSystemProcess'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1184	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	0.5	[('subClassOf', 'HealthcareFacility', 'PredictedMoreGeneralThan', 'MedicalClinic')]	[]	[]	[]	[]	[{'term_id': 'ENVO:03501187', 'term_label': 'massage therapy clinic', 'pred': 'subClassOf', 'expected_tgt': 'MedicalClinic', 'outcome': 'tp[more_general]'}]	MassageTherapyClinic	massage therapy clinic	A medical clinic which is used to provide massage therapy services.		[{'predicate': 'subClassOf', 'target': 'MedicalClinic'}]		ENVO:03501187	[{'predicate': 'subClassOf', 'target': 'HealthcareFacility'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
1185	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'ConcentrationOfLiquidWaterInSoil')]	['ConcentrationOfLiquidInSoil']	[]	FieldCapacity	field capacity	A concentration of liquid water in soil arrived at after water which is not retained by the soil has drained away.		[{'predicate': 'subClassOf', 'target': 'ConcentrationOfLiquidWaterInSoil'}]		ENVO:06105302	[{'predicate': 'subClassOf', 'target': 'ConcentrationOfLiquidInSoil'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
1186	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'Bridge')]	[]	[]	[]	[{'term_id': 'ENVO:03501250', 'term_label': 'swing bridge', 'pred': 'subClassOf', 'expected_tgt': 'Bridge', 'outcome': 'true_positive'}]	SwingBridge	swing bridge	A bridge which is movable and has a vertical locating pin as its primary structural support, and a support ring about which it can pivot horizontally.		[{'predicate': 'subClassOf', 'target': 'Bridge'}]		ENVO:03501250	[{'predicate': 'subClassOf', 'target': 'Bridge'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1187	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'Irradiation')]	['RadiationProcess']	[]	IrradiationByIonizingRadiation	irradiation by ionizing radiation	Irradiation during which a material entity receives energy through ionizing radiation.		[{'predicate': 'HasPart', 'target': 'IonizingRadiation'}, {'predicate': 'subClassOf', 'target': 'Irradiation'}]		ENVO:01003015	[{'predicate': 'subClassOf', 'target': 'RadiationProcess'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2								
1188	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'ManufacturedProduct')]	[]	[]	[]	[{'term_id': 'ENVO:03501268', 'term_label': 'pallet', 'pred': 'subClassOf', 'expected_tgt': 'ManufacturedProduct', 'outcome': 'true_positive'}]	Pallet	pallet	A manufactured product which is a flat transport structure that supports goods in a stable fashion while being lifted and/or moved.		[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]		ENVO:03501268	[{'predicate': 'subClassOf', 'target': 'ManufacturedProduct'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1189	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	0.5	[('subClassOf', 'Construction', 'PredictedMoreGeneralThan', 'HumanConstruction')]	[]	[]	[]	[]	[{'term_id': 'ENVO:03501204', 'term_label': 'prison facility', 'pred': 'subClassOf', 'expected_tgt': 'HumanConstruction', 'outcome': 'tp[more_general]'}]	PrisonFacility	prison facility	A human construction which is used to forcibly confine humans.		[{'predicate': 'ParticipatesIn', 'target': 'UsageOfAnEnvironmentForCommunityAndSocialServices'}, {'predicate': 'subClassOf', 'target': 'HumanConstruction'}]		ENVO:03501204	[{'predicate': 'subClassOf', 'target': 'Construction'}, {'predicate': 'OutputOf', 'target': 'HumanDirectedConstructionProcess'}, {'predicate': 'OutputOf', 'target': 'JusticeSystem'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2								
1190	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'HygienicFoodProductionArea')]	['FoodProcessingArea']	[]	FoodProssessingNonProductionArea	food prossessing non-production area	A hygienic food production area which is not an immediate part of a food manufacturing process area.		[{'predicate': 'subClassOf', 'target': 'HygienicFoodProductionArea'}]		ENVO:03501319	[{'predicate': 'subClassOf', 'target': 'FoodProcessingArea'}, {'predicate': 'dependentOn', 'target': 'Hygiene'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
1191	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'PrisonFacility')]	[]	[]	[]	[{'term_id': 'ENVO:03501205', 'term_label': 'private prison', 'pred': 'subClassOf', 'expected_tgt': 'PrisonFacility', 'outcome': 'true_positive'}]	PrivatePrison	private prison	A prison facility which is owned and operated by a private corporation.		[{'predicate': 'subClassOf', 'target': 'PrisonFacility'}]		ENVO:03501205	[{'predicate': 'subClassOf', 'target': 'PrisonFacility'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1192	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'HealthcareFacility')]	[]	[]	[]	[{'term_id': 'ENVO:03501193', 'term_label': 'pharmacy', 'pred': 'subClassOf', 'expected_tgt': 'HealthcareFacility', 'outcome': 'true_positive'}]	Pharmacy	pharmacy	A healthcare facility which is used to prepare, dispense, or sell medical drugs.		[{'predicate': 'subClassOf', 'target': 'HealthcareFacility'}]		ENVO:03501193	[{'predicate': 'subClassOf', 'target': 'HealthcareFacility'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0								
1193	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	1	0	0.0	[]	[('subClassOf', 'Cryosphere')]	[]	[]	[]	[{'term_id': 'ENVO:03000144', 'term_label': 'planetary cryosphere', 'pred': 'subClassOf', 'expected_tgt': 'Cryosphere', 'outcome': 'true_positive'}]	PlanetaryCryosphere	planetary cryosphere	A cryosphere which is part of a planet.		[{'predicate': 'PartOf', 'target': 'Planet'}, {'predicate': 'subClassOf', 'target': 'Cryosphere'}]		ENVO:03000144	[{'predicate': 'PartOf', 'target': 'Planet'}, {'predicate': 'subClassOf', 'target': 'Cryosphere'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0								
1194	gpt-4	openai:	True	2023-08-31 19:38:36.003287	2023-08-31 20:18:23.808749	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_envo		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_envo_training', 'testing_set_collection': 'ont_envo_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.5066666666666667, 'recall': 0.5766666666666667, 'f1_score': 0.5173333333333333, 'accuracy': 0.4783333333333333, 'specificity': 0.0, 'true_positives': 34, 'true_negatives': 0, 'false_positives': 40, 'false_negatives': 29}	envo	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'HandTool')]	['DomesticTool']	[]	Utensil	utensil	A hand tool for domestic use, especially in the kitchen.		[{'predicate': 'subClassOf', 'target': 'HandTool'}]		ENVO:03501327	[{'predicate': 'subClassOf', 'target': 'DomesticTool'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
