model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'GProteinCoupledReceptorSignalingPathway')]	['IonChannelSignalingPathway']	[]	GProteinCoupledChemorepellentReceptorSignalingPathway	G protein-coupled chemorepellent receptor signaling pathway	A G protein-coupled receptor signaling pathway initiated by an opioid binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. cytoskeleton reorganization.		[{'predicate': 'subClassOf', 'target': 'GProteinCoupledReceptorSignalingPathway'}]		GO:0140986	[{'predicate': 'subClassOf', 'target': 'IonChannelSignalingPathway'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	0	2	1.0	[]	[]	[('subClassOf', 'NegativeRegulationOfCellularComponentOrganization'), ('subClassOf', 'DisruptionBySymbiontOfHostAnatomicalStructure')]	[('subClassOf', 'DisruptionOfCellularAnatomicalStructureInAnotherOrganism')]	[]	[{'term_id': 'GO:0141041', 'term_label': 'disruption of extracellular matrix of another organism', 'pred': 'subClassOf', 'predicted_tgt': 'NegativeRegulationOfCellularComponentOrganization', 'outcome': 'fp'}, {'term_id': 'GO:0141041', 'term_label': 'disruption of extracellular matrix of another organism', 'pred': 'subClassOf', 'predicted_tgt': 'DisruptionBySymbiontOfHostAnatomicalStructure', 'outcome': 'fp'}]	DisruptionOfExtracellularMatrixOfAnotherOrganism	disruption of extracellular matrix of another organism	The chemical reactions and pathways performed by an organism resulting in the breakdown of the extracellular matrix of another organism.		[{'predicate': 'subClassOf', 'target': 'DisruptionOfCellularAnatomicalStructureInAnotherOrganism'}]		GO:0141041	[{'predicate': 'subClassOf', 'target': 'NegativeRegulationOfCellularComponentOrganization'}, {'predicate': 'subClassOf', 'target': 'DisruptionBySymbiontOfHostAnatomicalStructure'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	1.0	[]	[('subClassOf', 'DisruptionOfAnatomicalStructureInAnotherOrganism')]	[]	[('subClassOf', 'BiologicalProcessInvolvedInInterspeciesInteractionBetweenOrganisms')]	[]	[]	DisruptionOfAnatomicalStructureInAnotherOrganism	disruption of anatomical structure in another organism	The disruption of an anatomical structure of another organism, leading to damage or temporary subversion of that structure.		[{'predicate': 'subClassOf', 'target': 'BiologicalProcessInvolvedInInterspeciesInteractionBetweenOrganisms'}]		GO:0141060	[{'predicate': 'subClassOf', 'target': 'DisruptionOfAnatomicalStructureInAnotherOrganism'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	0.5	[('subClassOf', 'Detoxification', 'PredictedMoreGeneralThan', 'DetoxificationOfInorganicCompound')]	[('HasPrimaryInput', 'AluminiumCation')]	[]	[]	[]	[{'term_id': 'GO:0140982', 'term_label': 'detoxification of aluminum ion', 'pred': 'HasPrimaryInput', 'expected_tgt': 'AluminiumCation', 'outcome': 'true_positive'}, {'term_id': 'GO:0140982', 'term_label': 'detoxification of aluminum ion', 'pred': 'subClassOf', 'expected_tgt': 'DetoxificationOfInorganicCompound', 'outcome': 'tp[more_general]'}]	DetoxificationOfAluminumIon	detoxification of aluminum ion	Any process that reduce or remove the toxicity of aluminum ions. These can include transport of the aluminum away from sensitive areas,  sequesteration, or chemical modification to an inert form.		[{'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}, {'predicate': 'subClassOf', 'target': 'DetoxificationOfInorganicCompound'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Detoxification'}, {'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}]	GO:0140982	[{'predicate': 'HasPrimaryInput', 'target': 'AluminiumCation'}, {'predicate': 'subClassOf', 'target': 'Detoxification'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	1.0	[]	[('NegativelyRegulates', 'Retrotransposition')]	[]	[('subClassOf', 'RetrotransposonSilencingByMRNADestabilization')]	['SiRNAMediatedPostTranscriptionalGeneSilencing']	[]	SiRNAMediatedRetrotransposonSilencingByMRNADestabilization	siRNA-mediated retrotransposon silencing by mRNA destabilization	A retrotransposon silencing mechanism in which mRNAs transcribed from transposons are targeted for degradation by a siRNA.		[{'predicate': 'subClassOf', 'target': 'RetrotransposonSilencingByMRNADestabilization'}]		GO:0141011	[{'predicate': 'subClassOf', 'target': 'SiRNAMediatedPostTranscriptionalGeneSilencing'}, {'predicate': 'NegativelyRegulates', 'target': 'Retrotransposition'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	0	0	0.0	[('subClassOf', 'GO:0140975', 'PredictedMoreSpecificThan', 'DisruptionOfAnatomicalStructureInAnotherOrganism')]	[]	[]	[]	[]	[]	DisruptionOfCellInAnotherOrganism	disruption of cell in another organism	The disruption of a cell of another organism, leading to damage or temporary subversion of that cell.		[{'predicate': 'subClassOf', 'target': 'DisruptionOfAnatomicalStructureInAnotherOrganism'}]		GO:0141061	[{'predicate': 'subClassOf', 'target': 'DisruptionOfCellularAnatomicalStructureInAnotherOrganism'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	0	1	1.5	[('subClassOf', 'BiologicalProcessInvolvedInInteractionWithHost', 'PredictedMoreGeneralThan', 'PerturbationOfHostMAPKSignalTransductionPathway')]	[]	[('subClassOf', 'KillingOfCellsOfAnotherOrganism')]	[('subClassOf', 'SymbiontMediatedSuppressionOfHostSignalTransductionPathway')]	[]	[{'term_id': 'GO:0141070', 'term_label': 'symbiont-mediated suppression of host MAPK cascade', 'pred': 'subClassOf', 'expected_tgt': 'PerturbationOfHostMAPKSignalTransductionPathway', 'outcome': 'tp[more_general]'}, {'term_id': 'GO:0141070', 'term_label': 'symbiont-mediated suppression of host MAPK cascade', 'pred': 'subClassOf', 'predicted_tgt': 'KillingOfCellsOfAnotherOrganism', 'outcome': 'fp'}]	SymbiontMediatedSuppressionOfHostMAPKSignalTransductionPathway	symbiont-mediated suppression of host MAPK signal transduction pathway	A process in which a symbiont interferes with, inhibits or disrupts a MAPK signal transduction pathway in its host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontMediatedSuppressionOfHostSignalTransductionPathway'}, {'predicate': 'subClassOf', 'target': 'PerturbationOfHostMAPKSignalTransductionPathway'}]		GO:0141070	[{'predicate': 'subClassOf', 'target': 'KillingOfCellsOfAnotherOrganism'}, {'predicate': 'subClassOf', 'target': 'BiologicalProcessInvolvedInInteractionWithHost'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	1.0	[]	[('subClassOf', 'PerturbationOfHostInnateImmuneResponse')]	[]	[('subClassOf', 'SymbiontDefenseToHostProducedReactiveOxygenSpecies')]	['SymbiontMediatedSuppressionOfHostReceptorMediatedSignalTransduction']	[]	SymbiontMediatedDetoxificationOfHostGeneratedReactiveOxygenSpecies	symbiont-mediated detoxification of host-generated reactive oxygen species	A process in which a symbiont interferes with, inhibits or disrupts the host reactive oxygen species (ROS)-mediated innate immune response by directly degrading host ROS. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontDefenseToHostProducedReactiveOxygenSpecies'}]		GO:0141082	[{'predicate': 'subClassOf', 'target': 'SymbiontMediatedSuppressionOfHostReceptorMediatedSignalTransduction'}, {'predicate': 'subClassOf', 'target': 'PerturbationOfHostInnateImmuneResponse'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	0	0	2.0	[]	[]	[]	[('subClassOf', 'GeneSilencingByRNADirectedDNAMethylation'), ('subClassOf', 'RetrotransposonSilencingByHeterochromatinFormation')]	['DNAMethylationDependentHeterochromatinFormation', 'RegulatoryNcRNAMediatedHeterochromatinFormation']	[]	RetrotransposonSilencingByRNADirectedDNAMethylation	retrotransposon silencing by RNA-directed DNA methylation	A retrotransposon silencing mechanism mediated by RNA-directed DNA methylation. RNA-directed DNA methylation is a gene silencing process in which small interfering RNAs (siRNAs) guide DNA methylation to the siRNA-generating genomic loci and other loci that are homologous to the siRNAs for de novo DNA methylation. This results in a heterochromatin assembly, a chromatin conformation that is refractory to transcription.		[{'predicate': 'subClassOf', 'target': 'GeneSilencingByRNADirectedDNAMethylation'}, {'predicate': 'subClassOf', 'target': 'RetrotransposonSilencingByHeterochromatinFormation'}]		GO:0141010	[{'predicate': 'subClassOf', 'target': 'DNAMethylationDependentHeterochromatinFormation'}, {'predicate': 'subClassOf', 'target': 'RegulatoryNcRNAMediatedHeterochromatinFormation'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	1.0	[]	[('subClassOf', 'DisruptionBySymbiontOfHostAnatomicalStructure')]	[]	[('subClassOf', 'DisruptionOfExtracellularMatrixOfAnotherOrganism')]	[]	[]	DisruptionOfHostExtracellularMatrix	disruption of host extracellular matrix	The chemical reactions and pathways performed by an symbiont resulting in the breakdown of the extracellular matrix of its host.		[{'predicate': 'subClassOf', 'target': 'DisruptionOfExtracellularMatrixOfAnotherOrganism'}]		GO:0141066	[{'predicate': 'subClassOf', 'target': 'DisruptionBySymbiontOfHostAnatomicalStructure'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	1	2.0	[]	[('subClassOf', 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor')]	[('CapableOf', 'ProteinGlutathionylation')]	[('subClassOf', 'DisulfideOxidoreductaseActivity'), ('subClassOf', 'CatalyticActivity_actingOnAProtein')]	['GlutathioneDisulfide2_', 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor']	[{'term_id': 'GO:0141049', 'term_label': 'protein-glutathione oxidoreductase (glutathione) activity', 'pred': 'CapableOf', 'predicted_tgt': 'ProteinGlutathionylation', 'outcome': 'fp'}, {'term_id': 'GO:0141049', 'term_label': 'protein-glutathione oxidoreductase (glutathione) activity', 'pred': 'subClassOf', 'expected_tgt': 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor', 'outcome': 'true_positive'}]	ProteinGlutathioneOxidoreductase_glutathione_activity	protein-glutathione oxidoreductase (glutathione) activity	Catalysis of the reaction: glutathionylated protein (PSSG) + glutathione (GSH) = protein-thiol (PSH) + glutathione disulfide (GSSG). The reaction may proceed via a 'monothiol' or 'dithiol' mechanism.		[{'predicate': 'subClassOf', 'target': 'DisulfideOxidoreductaseActivity'}, {'predicate': 'subClassOf', 'target': 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor'}, {'predicate': 'subClassOf', 'target': 'CatalyticActivity_actingOnAProtein'}]		GO:0141049	[{'predicate': 'subClassOf', 'target': 'OxidoreductaseActivity_actingOnASulfurGroupOfDonors_disulfideAsAcceptor'}, {'predicate': 'CapableOf', 'target': 'ProteinGlutathionylation'}, {'predicate': 'HasPrimaryOutput', 'target': 'GlutathioneDisulfide2_'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2								
nous-hermes-13b	openai:	False	2023-09-05 16:18:15.109736	2023-09-05 18:36:31.890314	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG-nous-hermes-13b	db	db	ont_go		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_go_training', 'testing_set_collection': 'ont_go_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2866666666666666, 'recall': 0.2866666666666667, 'f1_score': 0.284, 'accuracy': 0.25233333333333335, 'specificity': 0.0, 'true_positives': 26, 'true_negatives': 0, 'false_positives': 55, 'false_negatives': 50}	go	all	1	0	1.0	[]	[('subClassOf', 'PerturbationOfHostSignalTransductionPathway')]	[]	[('subClassOf', 'SymbiontMediatedActivationOfHostSignalTransductionPathway')]	['ModulationBySymbiontOfInflammasome-MediatedSignalTransduction']	[]	SymbiontMediatedActivationOfHostInflammasomeMediatedSignalTransduction	symbiont-mediated activation of host inflammasome-mediated signal transduction	A process in which a symbiont subverts an inflammasome-mediated signal transduction pathway in the host organism by initiating, promoting, or enhancing its activation. The host is defined as the larger of the organisms involved in a symbiotic interaction.		[{'predicate': 'subClassOf', 'target': 'SymbiontMediatedActivationOfHostSignalTransductionPathway'}]		GO:0141079	[{'predicate': 'subClassOf', 'target': 'PerturbationOfHostSignalTransductionPathway'}, {'predicate': 'subClassOf', 'target': 'ModulationBySymbiontOfInflammasome-MediatedSignalTransduction'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
